deployment_id,deployment_project_reference,datacenter_reference,receiver_manufacturer,receiver_model,receiver_serial_number,latitude,longitude,time,recovery_datetime_utc,array_name,receiver_reference_type,receiver_reference_id,bottom_depth,depth,deployment_comments
,,,,,,degrees_north,degrees_east,UTC,UTC,,,,m,m,
RB16-VR2W-180-300791-2,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300791,74.67999,-94.85139,2013-08-12T20:32:00Z,2014-08-14T14:04:00Z,ALS,ManmadePlatform,ALS_RB16,25,22,NOT GIVEN 
RBVPS5-VR2W-180-300586-2,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300586,74.68685,-94.86199,2013-08-12T20:38:00Z,2014-08-13T13:49:00Z,ALS,ManmadePlatform,ALS_RBVPS5,19,16,NOT GIVEN 
RBVPS13-VR2W-180-300595-2,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300595,74.68416,-94.85672,2013-08-12T20:39:00Z,2014-08-17T08:24:00Z,ALS,ManmadePlatform,ALS_RBVPS13,29,26,NOT GIVEN 
RB11-VR2W-180-300593-2,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300593,74.68276,-94.86178,2013-08-12T20:35:00Z,2014-08-17T12:47:00Z,ALS,ManmadePlatform,ALS_RB11,32,29,NOT GIVEN 
RB17-VR2W-180-300772-2,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300772,74.68001,-94.84119,2013-08-12T21:18:00Z,2014-08-14T13:58:00Z,ALS,ManmadePlatform,ALS_RB17,19,16,NOT GIVEN 
RB22-VR2W-180-300592-2,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300592,74.67723,-94.84104,2013-08-12T21:38:00Z,2014-08-14T13:17:00Z,ALS,ManmadePlatform,ALS_RB22,23,20,NOT GIVEN 
RB21-VR2W-180-300591-2,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300591,74.67721,-94.8513,2013-08-12T21:44:00Z,2014-08-14T13:22:00Z,ALS,ManmadePlatform,ALS_RB21,20,17,NOT GIVEN 
RBVPS14-VR2W-180-300780-2,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300780,74.68416,-94.85159,2013-08-06T03:02:00Z,2014-08-17T08:36:00Z,ALS,ManmadePlatform,ALS_RBVPS14,25,22,NOT GIVEN 
RB12-VR2W-180-300796-2,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300796,74.68279,-94.85154,2013-08-06T03:07:00Z,2014-08-17T12:54:00Z,ALS,ManmadePlatform,ALS_RB12,18,15,NOT GIVEN 
RB8-VR2W-180-300777-2,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300777,74.68551,-94.85168,2013-08-06T03:27:00Z,2014-08-13T13:09:00Z,ALS,ManmadePlatform,ALS_RB8,25,22,NOT GIVEN 
RB5-VR2W-180-300764-2,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300764,74.68833,-94.85182,2013-08-06T03:54:00Z,2014-08-13T12:57:00Z,ALS,ManmadePlatform,ALS_RB5,23,20,NOT GIVEN 
RB6-VR2W-180-300603-2,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300603,74.68547,-94.87215,2013-08-11T01:45:00Z,2014-08-13T13:15:00Z,ALS,ManmadePlatform,ALS_RB6,20,17,NOT GIVEN 
RB4-VR2W-180-300589-2,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300589,74.68828,-94.8619,2013-08-11T01:52:00Z,2014-08-13T11:44:00Z,ALS,ManmadePlatform,ALS_RB4,17,14,NOT GIVEN 
RB10-VR2W-180-300770-2,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300770,74.68273,-94.87189,2013-08-11T01:55:00Z,2014-08-17T12:40:00Z,ALS,ManmadePlatform,ALS_RB10,26,23,NOT GIVEN 
RBVPS15-VR2W-180-300798-2,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300798,74.68279,-94.85657,2013-08-11T01:58:00Z,2014-08-17T08:51:00Z,ALS,ManmadePlatform,ALS_RBVPS15,26,23,NOT GIVEN 
RBVPS16-VR2W-180-300766-2,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300766,74.68132,-94.86163,2013-08-11T02:00:00Z,2014-08-17T08:36:00Z,ALS,ManmadePlatform,ALS_RBVPS16,29,26,NOT GIVEN 
RBVPS10-VR2W-180-300779-2,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300779,74.68414,-94.87207,2013-08-11T02:03:00Z,2014-08-13T14:02:00Z,ALS,ManmadePlatform,ALS_RBVPS10,23,20,NOT GIVEN 
RBVPS11-VR2W-180-300597-2,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300597,74.68412,-94.86695,2013-08-11T02:05:00Z,2014-08-13T13:57:00Z,ALS,ManmadePlatform,ALS_RBVPS11,27,24,NOT GIVEN 
MAX004-VR4-250077-1,ALS,OTN-Global,VEMCO,VR4,250077,74.47514,-88.41605,2011-09-01T22:02:51Z,2015-08-30T15:25:00Z,ALS,ManmadePlatform,ALS_MAX004,123.83,74.72,NOT GIVEN 
MAX0021-VR4-250074-1,ALS,OTN-Global,VEMCO,VR4,250074,74.32473,-88.41605,2011-09-02T02:28:27Z,2015-08-30T20:50:00Z,ALS,ManmadePlatform,ALS_MAX0021,123.83,74.72,"100% recovery, amazing!"
MAX0021-THERMISTOR-6179J-1,ALS,OTN-Global,Omega,Thermistor,THERMISTOR-6179J,74.32473,-88.41605,2011-09-02T02:28:27Z,2015-08-30T20:50:00Z,ALS,ManmadePlatform,ALS_MAX0021,123.83,74.72,"100% recovery, amazing!"
MAX001-THERMISTOR-6177J-1,ALS,OTN-Global,Omega,Thermistor,THERMISTOR-6177J,74.48528,-88.41647,2011-09-01T21:43:07Z,2015-08-30T14:30:00Z,ALS,ManmadePlatform,ALS_MAX001,123.83,74.72,Took 5 attempts to respond
MAX008-VR4-250060-1,ALS,OTN-Global,VEMCO,VR4,250060,74.46146,-88.41602,2011-09-01T23:06:43Z,2015-08-30T16:15:00Z,ALS,ManmadePlatform,ALS_MAX008,123.83,74.72,NOT GIVEN 
MAX012-VR4-250021-1,ALS,OTN-Global,VEMCO,VR4,250021,74.44778,-88.41607,2011-09-02T00:03:16Z,2014-08-26T03:00:00Z,ALS,ManmadePlatform,ALS_MAX012,123.83,74.72,Got very weak initial signal.  Took a long time to surface.  Recovery date_time is artificially given as 2014-08-26 because this is the date when the events file indicates that the battery failed.
MAX0015-VR4-250023-1,ALS,OTN-Global,VEMCO,VR4,250023,74.40683,-88.41622,2011-09-02T01:23:35Z,2014-09-08T18:20:00Z,ALS,ManmadePlatform,ALS_MAX0015,123.83,74.72,Recovery date_time is artificially given as 2014-09-08 because this is the date when the events file indicates that the battery failed.
MAX0015-THERMISTOR-6178J-1,ALS,OTN-Global,Omega,Thermistor,THERMISTOR-6178J,74.40683,-88.41622,2011-09-02T01:23:35Z,2015-08-30T18:20:00Z,ALS,ManmadePlatform,ALS_MAX0015,123.83,74.72,NOT GIVEN 
MAX0016-VR4-250075-1,ALS,OTN-Global,VEMCO,VR4,250075,74.39312,-88.41604,2011-09-02T01:31:46Z,2015-08-30T18:34:00Z,ALS,ManmadePlatform,ALS_MAX0016,123.83,74.72,NOT GIVEN 
MAX001-VR2W-180-300607-1,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300607,74.48528,-88.41647,2011-09-01T21:43:07Z,2012-06-26T03:00:00Z,ALS,ManmadePlatform,ALS_MAX001,123.83,74.72,Took 5 attempts to respond. Recovery date_time is artificially given as 2012-06-26 because this is the date when the events file indicates that the battery failed.
MAX002-VR2W-180-300611-1,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300611,74.48201,-88.416,2011-09-01T21:54:26Z,2012-07-29T03:00:00Z,ALS,ManmadePlatform,ALS_MAX002,123.83,74.72,Recovery date_time is artificially given as 2012-07-29 because this is the date when the events file indicates that the battery failed.
MAX003-VR2W-180-300613-1,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300613,74.47859,-88.41609,2011-09-01T21:58:38Z,2012-07-08T03:00:00Z,ALS,ManmadePlatform,ALS_MAX003,123.83,74.72,Recovery date_time is artificially given as 2012-07-08 because this is the date when the events file indicates that the battery failed.
MAX005-VR2W-180-300605-1,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300605,74.47173,-88.41609,2011-09-01T22:56:57Z,2012-06-26T03:00:00Z,ALS,ManmadePlatform,ALS_MAX005,123.83,74.72,Recovery date_time is artificially given as 2012-06-26 because this is the date when the events file indicates that the battery failed.
MAX006-VR2W-180-300616-1,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300616,74.46829,-88.41623,2011-09-01T23:00:20Z,2012-07-29T03:00:00Z,ALS,ManmadePlatform,ALS_MAX006,123.83,74.72,Recovery date_time is artificially given as 2012-07-29 because this is the date when the events file indicates that the battery failed.
MAX007-VR2W-180-300608-1,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300608,74.46488,-88.41605,2011-09-01T23:03:33Z,2015-08-30T16:00:00Z,ALS,ManmadePlatform,ALS_MAX007,123.83,74.72,Bluetooth not working
MAX009-VR2W-180-300602-1,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300602,74.45812,-88.41614,2011-09-01T23:52:34Z,2012-06-13T03:00:00Z,ALS,ManmadePlatform,ALS_MAX009,123.83,74.72,Recovery date_time is artificially given as 2012-06-13 because this is the date when the events file indicates that the battery failed.
MAX010-VR2W-180-300610-1,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300610,74.45462,-88.41618,2011-09-01T23:56:35Z,2012-07-19T03:00:00Z,ALS,ManmadePlatform,ALS_MAX010,123.83,74.72,Recovery date_time is artificially given as 2012-07-19 because this is the date when the events file indicates that the battery failed.
RB13-VR2W-180-300597-3,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300597,74.68281,-94.84127,2014-08-24T17:03:00Z,2015-08-13T18:20:00Z,ALS,ManmadePlatform,ALS_RB13,27,24,NOT GIVEN 
MAX011-VR2W-180-300612-1,ALS,OTN-Global,VEMCO,VR2W-180,VR2W-300612,74.45122,-88.41606,2011-09-02T00:00:04Z,2012-07-19T03:00:00Z,ALS,ManmadePlatform,ALS_MAX011,123.83,74.72,Recovery date_time is artificially given as 2012-07-19 because this is the date when the events file indicates that the battery failed.
RB10-VR2W-180-300614-3,ALS,OTN-Global,VEMCO,VR2W-180,300614,74.68273,-94.87189,2014-08-24T16:49:00Z,2015-08-13T18:03:00Z,ALS,ManmadePlatform,ALS_RB10,15,12,NOT GIVEN 
RB11-VR2W-180-300788-2,ALS,OTN-Global,VEMCO,VR2W-180,300788,74.68276,-94.86178,2014-08-24T16:53:00Z,2015-08-13T17:44:00Z,ALS,ManmadePlatform,ALS_RB11,23,20,NOT GIVEN 
RB12-VR2W-180-300786-3,ALS,OTN-Global,VEMCO,VR2W-180,300786,74.68279,-94.85154,2014-08-24T17:00:00Z,2015-08-13T17:37:00Z,ALS,ManmadePlatform,ALS_RB12,16,13,NOT GIVEN 
RB14-VR2W-180-300585-3,ALS,OTN-Global,VEMCO,VR2W-180,300585,74.67994,-94.87189,2014-08-24T19:08:00Z,2015-08-13T18:41:00Z,ALS,ManmadePlatform,ALS_RB14,21,18,NOT GIVEN 
RB15-VR2W-180-300772-3,ALS,OTN-Global,VEMCO,VR2W-180,300772,74.67996,-94.86161,2014-08-24T19:04:00Z,2015-08-13T18:45:00Z,ALS,ManmadePlatform,ALS_RB15,19,16,NOT GIVEN 
RB16-VR2W-180-300773-3,ALS,OTN-Global,VEMCO,VR2W-180,300773,74.67999,-94.85139,2014-08-24T19:01:00Z,2015-08-13T18:48:00Z,ALS,ManmadePlatform,ALS_RB16,19,16,NOT GIVEN 
RB17-VR2W-180-300762-3,ALS,OTN-Global,VEMCO,VR2W-180,300762,74.68001,-94.84119,2014-08-14T18:58:00Z,2015-08-13T18:53:00Z,ALS,ManmadePlatform,ALS_RB17,19,16,NOT GIVEN 
RB1-VR2W-180-300790-3,ALS,OTN-Global,VEMCO,VR2W-180,300790,74.69107,-94.86206,2014-08-23T13:04:00Z,2015-08-13T15:46:00Z,ALS,ManmadePlatform,ALS_RB1,20,17,NOT GIVEN 
RB21-VR2W-180-300584-2,ALS,OTN-Global,VEMCO,VR2W-180,300584,74.67721,-94.8513,2014-09-09T12:39:00Z,2015-08-13T18:33:00Z,ALS,ManmadePlatform,ALS_RB21,20,17,NOT GIVEN 
RB22-VR2W-180-300586-3,ALS,OTN-Global,VEMCO,VR2W-180,300586,74.67723,-94.84104,2014-08-24T18:49:00Z,2015-08-13T18:30:00Z,ALS,ManmadePlatform,ALS_RB22,19,16,NOT GIVEN 
RB23-VR2W-180-300767-3,ALS,OTN-Global,VEMCO,VR2W-180,300767,74.67716,-94.82288,2014-08-24T18:54:00Z,2015-08-13T18:25:00Z,ALS,ManmadePlatform,ALS_RB23,18,15,NOT GIVEN 
RB2-VR2W-180-300776-3,ALS,OTN-Global,VEMCO,VR2W-180,300776,74.6911,-94.85193,2014-08-23T13:48:00Z,2015-08-13T15:41:00Z,ALS,ManmadePlatform,ALS_RB2,14,11,NOT GIVEN 
RB4-VR2W-180-300596-3,ALS,OTN-Global,VEMCO,VR2W-180,300596,74.68828,-94.86109,2014-08-23T14:43:00Z,2015-08-13T15:53:00Z,ALS,ManmadePlatform,ALS_RB4,15,12,NOT GIVEN 
RB5-VR2W-180-300582-3,ALS,OTN-Global,VEMCO,VR2W-180,300582,74.68833,-94.85182,2014-08-23T13:16:00Z,2015-08-13T16:12:00Z,ALS,ManmadePlatform,ALS_RB5,17,14,NOT GIVEN 
RB6-VR2W-180-300600-3,ALS,OTN-Global,VEMCO,VR2W-180,300600,74.68547,-94.87215,2014-08-23T14:32:00Z,2015-08-11T11:57:00Z,ALS,ManmadePlatform,ALS_RB6,26,23,NOT GIVEN 
RB7-VR2W-180-300764-3,ALS,OTN-Global,VEMCO,VR2W-180,300764,74.68549,-94.86194,2014-08-26T15:37:00Z,2015-08-11T12:07:00Z,ALS,ManmadePlatform,ALS_RB7,29,26,NOT GIVEN 
RB7-VR2W-69-110553-3,ALS,OTN-Global,VEMCO,VR2W-69,110553,74.68549,-94.86194,2014-08-26T15:37:00Z,2015-08-11T12:07:00Z,ALS,ManmadePlatform,ALS_RB7,29,26,NOT GIVEN 
RB8-VR2W-180-300769-1,ALS,OTN-Global,VEMCO,VR2W-180,300769,74.68551,-94.85168,2014-08-23T13:24:00Z,2015-08-13T16:50:00Z,ALS,ManmadePlatform,ALS_RB8,23,20,NOT GIVEN 
RBBP2-VR2W-180-300593-3,ALS,OTN-Global,VEMCO,VR2W-180,300593,74.64813,-94.83308,2014-09-01T17:42:00Z,2015-08-14T14:18:00Z,ALS,ManmadePlatform,ALS_RBBP2,29,28,NOT GIVEN 
RBBP2-VR2W-69-110549-3,ALS,OTN-Global,VEMCO,VR2W-69,110549,74.64813,-94.83308,2014-09-01T17:42:00Z,2015-08-14T14:18:00Z,ALS,ManmadePlatform,ALS_RBBP2,29,28,NOT GIVEN 
RBBP3-VR2W-180-300592-2,ALS,OTN-Global,VEMCO,VR2W-180,300592,74.6248,-94.91418,2014-09-01T18:53:00Z,2015-08-14T13:55:00Z,ALS,ManmadePlatform,ALS_RBBP3,100,99,NOT GIVEN 
RBR1-VR2W-180-300583-3,ALS,OTN-Global,VEMCO,VR2W-180,300583,74.68158,-94.86168,2014-08-24T18:10:00Z,2015-08-13T17:53:00Z,ALS,ManmadePlatform,ALS_RBR1,28,25,NOT GIVEN 
RBR2-VR2W-180-300589-3,ALS,OTN-Global,VEMCO,VR2W-180,300589,74.68179,-94.86156,2014-08-24T18:22:00Z,2015-08-13T17:51:00Z,ALS,ManmadePlatform,ALS_RBR2,17,14,NOT GIVEN 
RBR3-VR2W-180-300779-3,ALS,OTN-Global,VEMCO,VR2W-180,300779,74.68223,-94.86169,2014-08-24T18:14:00Z,2015-08-13T17:47:00Z,ALS,ManmadePlatform,ALS_RBR3,23,20,NOT GIVEN 
RBVPS10-VR2W-180-300590-3,ALS,OTN-Global,VEMCO,VR2W-180,300590,74.68414,-94.87207,2014-08-23T14:35:00Z,2015-08-13T17:30:00Z,ALS,ManmadePlatform,ALS_RBVPS10,24,21,NOT GIVEN 
RBVPS11-VR2W-180-300781-3,ALS,OTN-Global,VEMCO,VR2W-180,300781,74.68412,-94.86695,2014-08-23T13:59:00Z,2015-08-13T17:16:00Z,ALS,ManmadePlatform,ALS_RBVPS11,20,17,NOT GIVEN 
RBVPS12-VR2W-180-300775-3,ALS,OTN-Global,VEMCO,VR2W-180,300775,74.68414,-94.86191,2014-08-23T14:05:00Z,2015-08-13T17:10:00Z,ALS,ManmadePlatform,ALS_RBVPS12,13,10,NOT GIVEN 
RBVPS13-VR2W-180-300797-3,ALS,OTN-Global,VEMCO,VR2W-180,300797,74.68416,-94.85672,2014-08-23T14:10:00Z,2015-08-13T17:10:00Z,ALS,ManmadePlatform,ALS_RBVPS13,17,14,NOT GIVEN 
RBVPS14-VR2W-180-300609-3,ALS,OTN-Global,VEMCO,VR2W-180,300609,74.68416,-94.85159,2014-08-23T13:29:00Z,2015-08-13T17:06:00Z,ALS,ManmadePlatform,ALS_RBVPS14,9,6,NOT GIVEN 
RBVPS15-VR2W-180-300770-3,ALS,OTN-Global,VEMCO,VR2W-180,300770,74.68276,-94.86681,2014-08-24T17:24:00Z,2015-08-13T18:00:00Z,ALS,ManmadePlatform,ALS_RBVPS15,26,23,NOT GIVEN 
RBVPS16-VR2W-180-300604-3,ALS,OTN-Global,VEMCO,VR2W-180,300604,74.68279,-94.85657,2014-08-23T14:08:00Z,2015-08-13T17:40:00Z,ALS,ManmadePlatform,ALS_RBVPS16,19,16,NOT GIVEN 
RBVPS17-VR2W-180-300768-3,ALS,OTN-Global,VEMCO,VR2W-180,300768,74.68132,-94.86163,2014-08-24T18:08:00Z,2015-08-13T17:56:00Z,ALS,ManmadePlatform,ALS_RBVPS17,16,13,NOT GIVEN 
RBVPS1-VR2W-180-300774-3,ALS,OTN-Global,VEMCO,VR2W-180,300774,74.68965,-94.85699,2014-08-13T16:17:00Z,2015-08-13T15:59:00Z,ALS,ManmadePlatform,ALS_RBVPS1,23,20,NOT GIVEN 
RBVPS2-VR2W-180-300801-3,ALS,OTN-Global,VEMCO,VR2W-180,300801,74.68967,-94.85187,2014-08-23T13:12:00Z,2015-08-13T16:08:00Z,ALS,ManmadePlatform,ALS_RBVPS2,21,18,NOT GIVEN 
RBVPS3-VR2W-180-300599-3,ALS,OTN-Global,VEMCO,VR2W-180,300599,74.68831,-94.85682,2014-08-23T14:41:00Z,2015-08-13T16:03:00Z,ALS,ManmadePlatform,ALS_RBVPS3,15,12,NOT GIVEN 
